CNPJ, RazaoSocial, Trimestre, Ano, ValorDespesas
83506030000100, BENEFICENCIA CAMILIANA DO SUL, 2º Trimestre, 2025, 119416626.46
59452478000103, SAUDE SALV ASSISTENCIA MEDICA LTDA, 3º Trimestre, 2025, 35715.45
08225953000160, SANTA CASA DE MAUÁ SAÚDE, 1º Trimestre, 2025, 22885954.22
08225953000160, SANTA CASA DE MAUÁ SAÚDE, 2º Trimestre, 2025, 47796922.25
08225953000160, SANTA CASA DE MAUÁ SAÚDE, 3º Trimestre, 2025, 73130186.1
01143922000110, UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 1378001.68
01143922000110, UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 2641826.41
01143922000110, UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 4466392.44
01773319000112, UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS, 1º Trimestre, 2025, 0.0
01773319000112, UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS, 2º Trimestre, 2025, 0.0
01773319000112, UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS, 3º Trimestre, 2025, 0.0
17790718000121, UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 128736412.69
17790718000121, UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 242401369.83
17790718000121, UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 357878467.72
01052203000194, CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO, 1º Trimestre, 2025, 2621157.5
01052203000194, CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO, 2º Trimestre, 2025, 5251410.05
01052203000194, CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO, 3º Trimestre, 2025, 7967263.61
04257073000114, AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA, 1º Trimestre, 2025, 8876507.1
04257073000114, AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA, 2º Trimestre, 2025, 17353766.09
04257073000114, AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA, 3º Trimestre, 2025, 26327715.86
04911101000175, VIVENTERIS LTDA, 1º Trimestre, 2025, 2653428.08
04911101000175, VIVENTERIS LTDA, 2º Trimestre, 2025, 5488378.63
04911101000175, VIVENTERIS LTDA, 3º Trimestre, 2025, 9027539.34
01402285000150, DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA, 1º Trimestre, 2025, 894847.39
01402285000150, DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA, 2º Trimestre, 2025, 1774759.52
01402285000150, DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA, 3º Trimestre, 2025, 2634486.51
15594468000129, PLAMED PLANO DE ASSISTENCIA MEDICA LTDA, 1º Trimestre, 2025, 17746501.61
15594468000129, PLAMED PLANO DE ASSISTENCIA MEDICA LTDA, 2º Trimestre, 2025, 36924543.18
15594468000129, PLAMED PLANO DE ASSISTENCIA MEDICA LTDA, 3º Trimestre, 2025, 57907719.67
01659087000176, UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA, 1º Trimestre, 2025, 3631599.55
01659087000176, UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA, 2º Trimestre, 2025, 6899742.27
01659087000176, UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA, 3º Trimestre, 2025, 13177031.92
45232246000127, UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 84752877.7
45232246000127, UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 173308147.84
45232246000127, UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 271053377.67
33922160000147, ASSOCIAÇÃO FCA SAÚDE, 1º Trimestre, 2025, 0.0
33922160000147, ASSOCIAÇÃO FCA SAÚDE, 2º Trimestre, 2025, 0.0
33922160000147, ASSOCIAÇÃO FCA SAÚDE, 3º Trimestre, 2025, 0.0
05814777000103, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL, 1º Trimestre, 2025, 81772928.6
05814777000103, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL, 2º Trimestre, 2025, 174975391.65
05814777000103, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL, 3º Trimestre, 2025, 273092737.07
15395999000192, UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 20746068.24
15395999000192, UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 45694727.31
15395999000192, UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 72013933.85
25686544000180, UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 6240724.73
25686544000180, UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, 13638152.64
25686544000180, UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 21728544.62
53678264000165, UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 38647960.15
53678264000165, UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 76629574.11
53678264000165, UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 116180193.09
02018620000183, UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 1217845.2
02018620000183, UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 3068665.99
02018620000183, UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 5125019.68
03670297000190, MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA, 1º Trimestre, 2025, 815579.37
03670297000190, MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA, 2º Trimestre, 2025, 1696425.96
03670297000190, MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA, 3º Trimestre, 2025, 2805544.27
72547623000190, SANTA CASA DE MISERICÓRDIA DE TUPÃ, 1º Trimestre, 2025, 2358880.86
72547623000190, SANTA CASA DE MISERICÓRDIA DE TUPÃ, 2º Trimestre, 2025, 4214138.85
72547623000190, SANTA CASA DE MISERICÓRDIA DE TUPÃ, 3º Trimestre, 2025, 6474532.57
04002216000147, SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA, 1º Trimestre, 2025, 5606106.42
04002216000147, SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA, 2º Trimestre, 2025, 13253736.87
04002216000147, SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA, 3º Trimestre, 2025, 19804727.36
25250820000162, UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA, 1º Trimestre, 2025, 89003135.78
25250820000162, UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA, 2º Trimestre, 2025, 189413759.57
25250820000162, UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA, 3º Trimestre, 2025, 304691674.55
03098226000165, SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA, 1º Trimestre, 2025, 13878267.52
03098226000165, SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA, 2º Trimestre, 2025, 28221529.26
03098226000165, SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA, 3º Trimestre, 2025, 43936101.95
10935483000170, ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO, 1º Trimestre, 2025, 11697524.15
10935483000170, ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO, 2º Trimestre, 2025, 25228922.31
10935483000170, ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO, 3º Trimestre, 2025, 39279887.08
26291484000169, UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 6299476.52
26291484000169, UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, 12332583.4
26291484000169, UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 20579314.28
00730439000170, UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 2403898.5
00730439000170, UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 4932602.56
00730439000170, UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 7557085.92
07057185000110, UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 16165163.94
07057185000110, UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 36047483.36
07057185000110, UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 58619595.2
78339439000130, UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS, 1º Trimestre, 2025, 32652530.56
78339439000130, UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS, 2º Trimestre, 2025, 67094703.37
78339439000130, UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS, 3º Trimestre, 2025, 106047241.39
03657699000155, SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL, 1º Trimestre, 2025, 39661268.03
03657699000155, SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL, 2º Trimestre, 2025, 81306958.58
03657699000155, SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL, 3º Trimestre, 2025, 123139296.5
07945024000162, ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ, 1º Trimestre, 2025, 7165510.56
07945024000162, ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ, 2º Trimestre, 2025, 15656246.81
07945024000162, ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ, 3º Trimestre, 2025, 26334158.54
16415598000110, UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA, 1º Trimestre, 2025, 30339395.04
16415598000110, UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA, 2º Trimestre, 2025, 62385976.34
16415598000110, UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA, 3º Trimestre, 2025, 95660128.27
07844436000106, CABERJ INTEGRAL SAÚDE S.A, 1º Trimestre, 2025, 23834355.37
07844436000106, CABERJ INTEGRAL SAÚDE S.A, 2º Trimestre, 2025, 48327130.89
07844436000106, CABERJ INTEGRAL SAÚDE S.A, 3º Trimestre, 2025, 74223653.44
88732318000108, UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA, 1º Trimestre, 2025, 5041157.13
88732318000108, UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA, 2º Trimestre, 2025, 11066055.63
88732318000108, UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA, 3º Trimestre, 2025, 17632205.94
81064511000179, UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 15107916.29
81064511000179, UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 31303422.52
81064511000179, UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 46261456.33
01569902000106, UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO, 1º Trimestre, 2025, 11859772.99
01569902000106, UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO, 2º Trimestre, 2025, 25132756.78
01569902000106, UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO, 3º Trimestre, 2025, 39805839.52
37135365000133, ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA, 1º Trimestre, 2025, 17600808.98
37135365000133, ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA, 2º Trimestre, 2025, 36927041.69
37135365000133, ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA, 3º Trimestre, 2025, 54169149.34
04197511000104, CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND, 1º Trimestre, 2025, 4442903.43
04197511000104, CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND, 2º Trimestre, 2025, 10097874.25
04197511000104, CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND, 3º Trimestre, 2025, 15548447.68
05983170000157, PLANO ODONTOLÓGICO DENTALVIDAS LTDA, 1º Trimestre, 2025, 5568.88
05983170000157, PLANO ODONTOLÓGICO DENTALVIDAS LTDA, 2º Trimestre, 2025, 10885.52
05983170000157, PLANO ODONTOLÓGICO DENTALVIDAS LTDA, 3º Trimestre, 2025, 12765.85
54991211000162, UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 15663505.07
54991211000162, UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 32770381.63
54991211000162, UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 49793119.7
19031941000110, SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA, 1º Trimestre, 2025, 268902.47
19031941000110, SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA, 2º Trimestre, 2025, 268902.47
42785902000120, INFINITY SAÚDE SUPLEMENTAR LTDA, 1º Trimestre, 2025, 151172.77
42785902000120, INFINITY SAÚDE SUPLEMENTAR LTDA, 2º Trimestre, 2025, 433111.67
42785902000120, INFINITY SAÚDE SUPLEMENTAR LTDA, 3º Trimestre, 2025, 805502.69
23278898000160, IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS, 1º Trimestre, 2025, 2567875.66
23278898000160, IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS, 2º Trimestre, 2025, 5238882.3
23278898000160, IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS, 3º Trimestre, 2025, 7952704.69
66191263000133, UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 7631164.29
66191263000133, UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 16009196.83
66191263000133, UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 25571723.9
45981176000100, ANAFE SAUDE, 1º Trimestre, 2025, 12330659.65
45981176000100, ANAFE SAUDE, 2º Trimestre, 2025, 22881497.93
45981176000100, ANAFE SAUDE, 3º Trimestre, 2025, 35805977.5
01559455000104, UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS, 1º Trimestre, 2025, 13743706.94
01559455000104, UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS, 2º Trimestre, 2025, 28248318.81
01559455000104, UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS, 3º Trimestre, 2025, 44699701.47
33721226000130, SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA, 1º Trimestre, 2025, 5166990.58
33721226000130, SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA, 2º Trimestre, 2025, 10786008.44
33721226000130, SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA, 3º Trimestre, 2025, 16718182.06
49210966000142, UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 68879393.97
49210966000142, UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 139131068.12
49210966000142, UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 215231132.82
59766105000107, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE, 1º Trimestre, 2025, 1014126.65
59766105000107, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE, 2º Trimestre, 2025, 2090782.52
59766105000107, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE, 3º Trimestre, 2025, 3161179.99
47565155000139, UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO, 1º Trimestre, 2025, 3897182.91
47565155000139, UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO, 2º Trimestre, 2025, 7248283.66
47565155000139, UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO, 3º Trimestre, 2025, 11255145.74
03638220000133, PLANO DE SAUDE ASES LTDA, 1º Trimestre, 2025, 13855320.86
03638220000133, PLANO DE SAUDE ASES LTDA, 2º Trimestre, 2025, 27800642.38
03638220000133, PLANO DE SAUDE ASES LTDA, 3º Trimestre, 2025, 42708413.83
42425561000182, SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA, 1º Trimestre, 2025, 1217815.66
42425561000182, SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA, 2º Trimestre, 2025, 2297029.0
42425561000182, SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA, 3º Trimestre, 2025, 2487898.17
51262335000119, CLÍNICA SÃO GABRIEL S/S LTDA, 1º Trimestre, 2025, 22787.51
51262335000119, CLÍNICA SÃO GABRIEL S/S LTDA, 2º Trimestre, 2025, 46828.49
51262335000119, CLÍNICA SÃO GABRIEL S/S LTDA, 3º Trimestre, 2025, 71390.83
72957814000120, SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA, 1º Trimestre, 2025, 6135855.38
72957814000120, SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA, 2º Trimestre, 2025, 12791271.08
72957814000120, SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA, 3º Trimestre, 2025, 17549373.17
89761670000134, ASSOCIAÇAO UNISAUDE MARAU, 1º Trimestre, 2025, 3387943.06
89761670000134, ASSOCIAÇAO UNISAUDE MARAU, 2º Trimestre, 2025, 6726422.81
89761670000134, ASSOCIAÇAO UNISAUDE MARAU, 3º Trimestre, 2025, 10102784.52
37319040000100, VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA, 2º Trimestre, 2025, 4215379.38
37319040000100, VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA, 3º Trimestre, 2025, 6849543.71
28633372000174, SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA, 1º Trimestre, 2025, 8581718.51
28633372000174, SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA, 2º Trimestre, 2025, 16987261.35
28633372000174, SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA, 3º Trimestre, 2025, 25740406.34
48982275000102, INNOVA PLANO DE SAUDE LTDA, 2º Trimestre, 2025, 307454.33
48982275000102, INNOVA PLANO DE SAUDE LTDA, 3º Trimestre, 2025, 1416055.25
28311619000136, NEXO - ADMINISTRADORA DE BENEFICIOS LTDA, 1º Trimestre, 2025, 0.0
28311619000136, NEXO - ADMINISTRADORA DE BENEFICIOS LTDA, 2º Trimestre, 2025, 0.0
28311619000136, NEXO - ADMINISTRADORA DE BENEFICIOS LTDA, 3º Trimestre, 2025, 0.0
02752923000125, PROASA SAÚDE, 1º Trimestre, 2025, 30699407.55
02752923000125, PROASA SAÚDE, 2º Trimestre, 2025, 63727527.79
02752923000125, PROASA SAÚDE, 3º Trimestre, 2025, 110913673.84
02220135000198, ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO, 1º Trimestre, 2025, 4636372.65
02220135000198, ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO, 2º Trimestre, 2025, 9685220.34
02220135000198, ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO, 3º Trimestre, 2025, 15106546.4
39149389000177, LIVRI OPERADORA DE PLANO DE SAÚDE LTDA, 1º Trimestre, 2025, 54610.75
39149389000177, LIVRI OPERADORA DE PLANO DE SAÚDE LTDA, 2º Trimestre, 2025, 102243.04
39149389000177, LIVRI OPERADORA DE PLANO DE SAÚDE LTDA, 3º Trimestre, 2025, 153575.6
03268622000193, COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA, 1º Trimestre, 2025, 4429542.77
03268622000193, COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA, 2º Trimestre, 2025, 9202608.83
03268622000193, COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA, 3º Trimestre, 2025, 15094706.64
87701249000102, UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 1º Trimestre, 2025, 7198542.66
87701249000102, UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 2º Trimestre, 2025, 14827066.27
87701249000102, UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA, 3º Trimestre, 2025, 22217144.74
26189530000113, UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 9553363.2
26189530000113, UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 20938694.17
26189530000113, UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 33132831.95
04311093000126, CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL, 1º Trimestre, 2025, 201134448.44
04311093000126, CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL, 2º Trimestre, 2025, 390111457.62
04311093000126, CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL, 3º Trimestre, 2025, 573778885.87
10414182000109, UNIMED SAÚDE E ODONTO S.A, 1º Trimestre, 2025, 19768151.8
10414182000109, UNIMED SAÚDE E ODONTO S.A, 2º Trimestre, 2025, 42731895.75
10414182000109, UNIMED SAÚDE E ODONTO S.A, 3º Trimestre, 2025, 67681677.35
62231527000184, CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO, 1º Trimestre, 2025, 190787978.66
62231527000184, CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO, 2º Trimestre, 2025, 397243118.63
62231527000184, CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO, 3º Trimestre, 2025, 632033876.84
73967085000155, UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 75648051.46
73967085000155, UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 160832312.64
73967085000155, UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 253616631.85
02774736000142, OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA, 1º Trimestre, 2025, 14880770.45
02774736000142, OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA, 2º Trimestre, 2025, 32739332.91
02774736000142, OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA, 3º Trimestre, 2025, 51317750.6
10219897000100, UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 23619999.1
10219897000100, UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 44396797.03
10219897000100, UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 68025380.83
60961422000155, SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO, 1º Trimestre, 2025, 31592865.79
60961422000155, SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO, 2º Trimestre, 2025, 67246315.87
60961422000155, SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO, 3º Trimestre, 2025, 104328957.31
42946061000196, UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 6018070.1
42946061000196, UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, 12899954.66
42946061000196, UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 19204302.24
42892281000184, UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 37923542.82
42892281000184, UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 91054062.41
42892281000184, UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 142624423.54
02751464000165, ODONTOGROUP SISTEMA DE SAÚDE LTDA, 1º Trimestre, 2025, 2930715.33
02751464000165, ODONTOGROUP SISTEMA DE SAÚDE LTDA, 2º Trimestre, 2025, 6393654.31
02751464000165, ODONTOGROUP SISTEMA DE SAÚDE LTDA, 3º Trimestre, 2025, 9737580.56
46426569000114, UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA, 1º Trimestre, 2025, 9362540.72
46426569000114, UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA, 2º Trimestre, 2025, 20613669.19
46426569000114, UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA, 3º Trimestre, 2025, 36361763.22
